location,date,time,precipitation(mm),air_pressure(hPa),temperature(˚C),humidity(%),wind(m/s)
Chicago ,2022-10-24,5:00:00 PM,0,1015.7,7,66.5,4
Chicago ,2022-10-24,6:00:00 PM,0,1015.9,7,66.5,4
Chicago ,2022-10-24,7:00:00 PM,0,1016.4,6.6,63.6,3
Chicago ,2022-10-24,8:00:00 PM,0,1016.4,6.1,65.8,3
Chicago ,2022-10-24,9:00:00 PM,0,1017.1,6.2,67.8,1
Chicago ,2022-10-24,10:00:00 PM,0,1017.6,6.3,67.8,2
Chicago ,2022-10-24,11:00:00 PM,0,1018.3,6.7,65.5,2
Chicago ,2022-10-25,12:00:00 AM,0,1019.3,10,55.9,4
Chicago ,2022-10-25,1:00:00 AM,0,1019.2,12.6,50.9,4
Chicago ,2022-10-25,2:00:00 AM,0,1018.9,14.2,47.8,5
Chicago ,2022-10-25,3:00:00 AM,0,1018.4,15.4,44.9,6
Chicago ,2022-10-25,4:00:00 AM,0,1017.7,16,41.7,7
Chicago ,2022-10-25,5:00:00 AM,0,1017,16.8,39.9,6
Chicago ,2022-10-25,6:00:00 AM,0,1016.7,17.1,39.7,3
Chicago ,2022-10-25,7:00:00 AM,0,1016.6,17.2,37.8,4
Chicago ,2022-10-25,8:00:00 AM,0,1016.7,16.3,41.8,3
Chicago ,2022-10-25,9:00:00 AM,0,1016.6,14.2,47.8,4
Chicago ,2022-10-25,10:00:00 AM,0,1017.1,13.1,49.6,4
Chicago ,2022-10-25,11:00:00 AM,0,1017.5,12.3,54.9,3
Chicago ,2022-10-25,12:00:00 PM,0,1017.8,11.6,59.5,5
Chicago ,2022-10-25,1:00:00 PM,0,1018.3,10.7,62.8,4
Chicago ,2022-10-25,2:00:00 PM,0,1018.4,9.8,65.7,3
Chicago ,2022-10-25,3:00:00 PM,0,1018.5,9.2,67.5,4
Chicago ,2022-10-25,4:00:00 PM,0,1018.7,8.8,69.8,5
Chicago ,2022-10-25,5:00:00 PM,0,1018.6,8.9,71.8,5
Chicago ,2022-10-25,6:00:00 PM,0,1018.5,8.6,70.8,5
Chicago ,2022-10-25,7:00:00 PM,0,1018.5,8.5,71.8,5
Chicago ,2022-10-25,8:00:00 PM,0,1018.5,8.3,70.7,5
Chicago ,2022-10-25,9:00:00 PM,0,1018.5,8.1,72.7,5
Chicago ,2022-10-25,10:00:00 PM,0,1018.4,8,72.7,4
Chicago ,2022-10-25,11:00:00 PM,0,1018.7,8.4,70.7,3
Chicago ,2022-10-26,12:00:00 AM,0,1018.9,11.2,61.6,4
Chicago ,2022-10-26,1:00:00 AM,0,1018.7,13.4,53.7,4
Chicago ,2022-10-26,2:00:00 AM,0,1018.1,15.2,49.8,4
Chicago ,2022-10-26,3:00:00 AM,0,1017.6,17.2,44.8,3
Chicago ,2022-10-26,4:00:00 AM,0,1016.9,17.3,41.8,3
Chicago ,2022-10-26,5:00:00 AM,0,1016.2,17.7,40.7,4
Chicago ,2022-10-26,6:00:00 AM,0,1015.6,17.5,43.6,3
Chicago ,2022-10-26,7:00:00 AM,0,1015.5,17.1,45.7,3
Chicago ,2022-10-26,8:00:00 AM,0,1015.5,16.4,45.8,3
Chicago ,2022-10-26,9:00:00 AM,0,1015.3,15.1,51.9,3
Chicago ,2022-10-26,10:00:00 AM,0,1015.6,14.3,55.8,4
Chicago ,2022-10-26,11:00:00 AM,0,1015.7,13.8,58.9,5
Chicago ,2022-10-26,12:00:00 PM,0,1015.7,13.4,57.5,0
Chicago ,2022-10-26,1:00:00 PM,0,1015.9,12.7,58.6,2
Chicago ,2022-10-26,2:00:00 PM,0,1016,12.1,60.5,1
Chicago ,2022-10-26,3:00:00 PM,0,1015.7,11.7,60.8,3
Chicago ,2022-10-26,4:00:00 PM,0,1015.7,11.1,64.7,0
Chicago ,2022-10-26,5:00:00 PM,0,1015.6,10.6,66.8,2
Chicago ,2022-10-26,6:00:00 PM,0,1015.5,10.3,71.6,2
Chicago ,2022-10-26,7:00:00 PM,0,1015.1,9.7,72.5,1
Chicago ,2022-10-26,8:00:00 PM,0,1015.1,9.1,76.5,2
Chicago ,2022-10-26,9:00:00 PM,0,1015.5,8.9,79.8,3
Chicago ,2022-10-26,10:00:00 PM,0,1015.6,8.7,79.2,2
Chicago ,2022-10-26,11:00:00 PM,0,1015.7,8.9,79.8,3
Chicago ,2022-10-27,12:00:00 AM,0,1016,11,73.7,1
Chicago ,2022-10-27,1:00:00 AM,0,1016,13.7,63.9,3
Chicago ,2022-10-27,2:00:00 AM,0,1015.5,15.2,54.9,5
Chicago ,2022-10-27,3:00:00 AM,0,1014.9,17,49.6,6
Chicago ,2022-10-27,4:00:00 AM,0,1014.3,18.4,49.7,5
Chicago ,2022-10-27,5:00:00 AM,0,1013.8,18.6,49.7,6
Chicago ,2022-10-27,6:00:00 AM,0,1013.5,18.4,54.6,7
Chicago ,2022-10-27,7:00:00 AM,0,1013.6,18.2,56.8,6
Chicago ,2022-10-27,8:00:00 AM,0,1013.7,17.3,61.8,4
Chicago ,2022-10-27,9:00:00 AM,0,1014.1,15.9,72.7,5
Chicago ,2022-10-27,10:00:00 AM,0,1014.7,14.9,78.5,3
Chicago ,2022-10-27,11:00:00 AM,0,1014.7,13.9,84.9,4
Chicago ,2022-10-27,12:00:00 PM,0,1015,13.2,82.6,2
Chicago ,2022-10-27,1:00:00 PM,0,1015.2,12.4,82.5,2
Chicago ,2022-10-27,2:00:00 PM,0,1015.4,11.7,84.6,0
Chicago ,2022-10-27,3:00:00 PM,0,1015.5,11.1,86.9,2
Chicago ,2022-10-27,4:00:00 PM,0,1015.4,10.4,84.5,1
Chicago ,2022-10-27,5:00:00 PM,0,1015.3,9.9,86.8,2
Chicago ,2022-10-27,6:00:00 PM,0,1015.4,9.5,81.5,2
Chicago ,2022-10-27,7:00:00 PM,0,1015.2,9.4,82.6,3
Chicago ,2022-10-27,8:00:00 PM,0,1015.2,8.8,83.7,3
Chicago ,2022-10-27,9:00:00 PM,0,1015.7,8.5,85.4,3
Chicago ,2022-10-27,10:00:00 PM,0,1015.9,8.4,85.4,3
Chicago ,2022-10-27,11:00:00 PM,0,1016.2,8.7,85.5,3
Chicago ,2022-10-28,12:00:00 AM,0,1016.7,10.7,80.6,3
Chicago ,2022-10-28,1:00:00 AM,0,1016.7,13.7,74.7,3
Chicago ,2022-10-28,2:00:00 AM,0,1016.5,15.8,65.7,4
Chicago ,2022-10-28,3:00:00 AM,0,1016.1,17.8,57.9,5
Chicago ,2022-10-28,4:00:00 AM,0,1015.5,18.9,51.9,6
Chicago ,2022-10-28,5:00:00 AM,0,1014.6,19.7,44.9,3
Chicago ,2022-10-28,6:00:00 AM,0,1014.2,20.2,44.7,3
Chicago ,2022-10-28,7:00:00 AM,0,1013.9,20.1,42.9,2
Chicago ,2022-10-28,8:00:00 AM,0,1013.9,18.8,46.8,3
Chicago ,2022-10-28,9:00:00 AM,0,1014.3,16.6,60.8,6
Chicago ,2022-10-28,10:00:00 AM,0,1014.8,15.3,70.6,4
Chicago ,2022-10-28,11:00:00 AM,0,1014.9,14.7,68.6,4
Chicago ,2022-10-28,12:00:00 PM,0,1015.2,13.9,71.8,2
Chicago ,2022-10-28,1:00:00 PM,0,1015.7,13.1,75.6,1
Chicago ,2022-10-28,2:00:00 PM,0,1016,12.2,75.5,3
Chicago ,2022-10-28,3:00:00 PM,0,1016.1,11.9,75.4,4
Chicago ,2022-10-28,4:00:00 PM,0,1016.1,12,75.5,5
Chicago ,2022-10-28,5:00:00 PM,0,1016.2,11.6,77.5,6
Chicago ,2022-10-28,6:00:00 PM,0,1016.5,11.3,78.5,4
Chicago ,2022-10-28,7:00:00 PM,0,1016.4,11,79.5,3
Chicago ,2022-10-28,8:00:00 PM,0,1016.5,10.7,80.6,3
Chicago ,2022-10-28,9:00:00 PM,0,1016.5,10.4,81.6,4
Chicago ,2022-10-28,10:00:00 PM,0,1016.6,10.3,83.9,4
Chicago ,2022-10-28,11:00:00 PM,0,1017.1,10.5,81.7,4
Chicago ,2022-10-29,12:00:00 AM,0,1017.3,12.9,75.6,4
Chicago ,2022-10-29,1:00:00 AM,0,1017.3,15.1,66.9,5
Chicago ,2022-10-29,2:00:00 AM,0,1016.9,17,60.9,4
Chicago ,2022-10-29,3:00:00 AM,0,1016.4,18.5,56.9,5
Chicago ,2022-10-29,4:00:00 AM,0,1015.4,20.4,48.9,4
Chicago ,2022-10-29,5:00:00 AM,0,1014.6,20.5,41.8,4
Chicago ,2022-10-29,6:00:00 AM,0,1014.3,21.1,39.8,4
Chicago ,2022-10-29,7:00:00 AM,0,1014,20.4,39.8,1
Chicago ,2022-10-29,8:00:00 AM,0,1013.9,19.2,42.9,3
Chicago ,2022-10-29,9:00:00 AM,0,1014.1,17.1,52.8,2
Chicago ,2022-10-29,10:00:00 AM,0,1014.3,15.9,54.7,2
Chicago ,2022-10-29,11:00:00 AM,0,1014.6,15.2,61.7,2
Chicago ,2022-10-29,12:00:00 PM,0,1014.7,14.4,66.7,3
Chicago ,2022-10-29,1:00:00 PM,0,1014.9,13.9,65.7,2
Chicago ,2022-10-29,2:00:00 PM,0,1015.1,13.5,68.9,3
Chicago ,2022-10-29,3:00:00 PM,0,1015,12.7,72.6,3
Chicago ,2022-10-29,4:00:00 PM,0,1014.9,11.7,73.9,4
Chicago ,2022-10-29,5:00:00 PM,0,1015.1,11.3,77.4,5
Chicago ,2022-10-29,6:00:00 PM,0,1015.1,11.4,75.9,5
Chicago ,2022-10-29,7:00:00 PM,0,1015.1,11.2,76.9,4
Chicago ,2022-10-29,8:00:00 PM,0,1015.3,11,77.9,5
Chicago ,2022-10-29,9:00:00 PM,0,1015.4,10.6,79.5,4
Chicago ,2022-10-29,10:00:00 PM,0,1015.5,10.5,81.7,4
Chicago ,2022-10-29,11:00:00 PM,0,1015.8,10.9,81.7,5
Chicago ,2022-10-30,12:00:00 AM,0,1016.3,13,74.6,5
Chicago ,2022-10-30,1:00:00 AM,0,1016.1,14.5,69.5,3
Chicago ,2022-10-30,2:00:00 AM,0,1015.6,16.7,62.9,5
Chicago ,2022-10-30,3:00:00 AM,0,1015,18.5,55.7,4
Chicago ,2022-10-30,4:00:00 AM,0,1014.2,19.6,48.6,4
Chicago ,2022-10-30,5:00:00 AM,0,1013.4,21.1,41.7,3
Chicago ,2022-10-30,6:00:00 AM,0,1013.2,21.1,41.7,3
Chicago ,2022-10-30,7:00:00 AM,0,1013.2,20.1,43.8,3
Chicago ,2022-10-30,8:00:00 AM,0,1013.3,19.1,44.7,4
Chicago ,2022-10-30,9:00:00 AM,0,1013.7,17.5,49.7,1
Chicago ,2022-10-30,10:00:00 AM,0,1013.9,16.1,58.6,1
Chicago ,2022-10-30,11:00:00 AM,0,1014,15,63.8,4
Chicago ,2022-10-30,12:00:00 PM,0,1014.2,14.6,66.8,2
Chicago ,2022-10-30,1:00:00 PM,0,1014.6,14,70.9,1
Chicago ,2022-10-30,2:00:00 PM,0,1014.9,13.1,70.7,4
Chicago ,2022-10-30,3:00:00 PM,0,1014.7,12.4,69.6,3
Chicago ,2022-10-30,4:00:00 PM,0,1014.7,12.6,70.6,4
Chicago ,2022-10-30,5:00:00 PM,0,1014.7,12.4,71.5,5
Chicago ,2022-10-30,6:00:00 PM,0,1014.7,12.2,73.5,3
Chicago ,2022-10-30,7:00:00 PM,0,1014.7,12.2,74.5,4
Chicago ,2022-10-30,8:00:00 PM,0,1014.7,11.9,76.5,4
Chicago ,2022-10-30,9:00:00 PM,0,1014.8,11.5,77.5,5
Chicago ,2022-10-30,10:00:00 PM,0,1014.9,11.3,78.5,4
Chicago ,2022-10-30,11:00:00 PM,0,1015,11.5,78.5,5
Chicago ,2022-10-31,12:00:00 AM,0,1015.1,13.5,71.7,4
Chicago ,2022-10-31,1:00:00 AM,0,1015,15.9,63.5,5
Chicago ,2022-10-31,2:00:00 AM,0,1014.2,17.4,58.5,5
Chicago ,2022-10-31,3:00:00 AM,0,1013.7,18.9,53.6,3
Chicago ,2022-10-31,4:00:00 AM,0,1013,19.7,47.7,5
Chicago ,2022-10-31,5:00:00 AM,0,1012.4,20.6,44.8,3
Chicago ,2022-10-31,6:00:00 AM,0,1012.1,19.7,46.7,4
Chicago ,2022-10-31,7:00:00 AM,0,1012.3,18.5,57.6,5
Chicago ,2022-10-31,8:00:00 AM,0,1012.2,17.6,60.6,6
Chicago ,2022-10-31,9:00:00 AM,0,1012.3,16.7,65.9,4
Chicago ,2022-10-31,10:00:00 AM,0,1012.5,15.7,67.9,2
Chicago ,2022-10-31,11:00:00 AM,0,1012.2,14.7,75.9,4
Chicago ,2022-10-31,12:00:00 PM,0,1012.4,14.2,78.9,3
Chicago ,2022-10-31,1:00:00 PM,0,1012.6,13.5,81.5,3
Chicago ,2022-10-31,2:00:00 PM,0,1012.8,13.2,85.9,4
Chicago ,2022-10-31,3:00:00 PM,0,1012.7,12.7,87.6,4
Chicago ,2022-10-31,4:00:00 PM,0,1012.8,12.3,86.4,2
Chicago ,2022-10-31,5:00:00 PM,0,1012.6,12.3,89.9,3
Chicago ,2022-10-31,6:00:00 PM,0,1012.2,11.7,88.7,2
Chicago ,2022-10-31,7:00:00 PM,0,1011.8,11.5,91.7,0
Chicago ,2022-10-31,8:00:00 PM,0,1011.7,11.2,91.7,1
Chicago ,2022-10-31,9:00:00 PM,0,1011.9,10.8,92.9,0
Chicago ,2022-10-31,10:00:00 PM,0,1012,10.9,93.5,0
Chicago ,2022-10-31,11:00:00 PM,0,1012.4,11,92.9,4
Chicago ,2022-11-01,12:00:00 AM,0,1012.9,12.2,89.9,2
Chicago ,2022-11-01,1:00:00 AM,0,1012.6,13.9,83.8,3
Chicago ,2022-11-01,2:00:00 AM,0,1011.9,15.3,76.5,3
Chicago ,2022-11-01,3:00:00 AM,0,1011.5,15.9,75.6,4
Chicago ,2022-11-01,4:00:00 AM,0,1010.8,16.7,68.6,5
Chicago ,2022-11-01,5:00:00 AM,0,1010.2,17.3,61.8,6
Chicago ,2022-11-01,6:00:00 AM,0,1010.2,17.5,50.8,6
Chicago ,2022-11-01,7:00:00 AM,0,1010.3,17.4,44.8,8
Chicago ,2022-11-01,8:00:00 AM,0,1010.3,16.3,47.7,4
Chicago ,2022-11-01,9:00:00 AM,0,1010.6,14.9,54.8,5
Chicago ,2022-11-01,10:00:00 AM,0,1011,14.2,71.9,6
Chicago ,2022-11-01,11:00:00 AM,0,1011.5,13.3,74.7,3
Chicago ,2022-11-01,12:00:00 PM,0,1011.1,12.7,66.8,5
Chicago ,2022-11-01,1:00:00 PM,0,1011.1,11.5,65.7,2
Chicago ,2022-11-01,2:00:00 PM,0,1011.4,10.5,64.5,3
Chicago ,2022-11-01,3:00:00 PM,0,1011.4,9.4,66.6,1
Chicago ,2022-11-01,4:00:00 PM,0,1011.3,8.7,70.8,1
Chicago ,2022-11-01,5:00:00 PM,0,1011.5,8.2,74.8,3
Chicago ,2022-11-01,6:00:00 PM,0,1011.4,7.5,74.7,3
Chicago ,2022-11-01,7:00:00 PM,0,1011.1,7,75.7,2
Chicago ,2022-11-01,8:00:00 PM,0,1011.4,6.5,73.4,1
Chicago ,2022-11-01,9:00:00 PM,0,1011.3,6.3,74.5,2
Chicago ,2022-11-01,10:00:00 PM,0,1011.5,5.7,69.7,4
Chicago ,2022-11-01,11:00:00 PM,0,1011.9,5.9,69.7,2
Chicago ,2022-11-02,12:00:00 AM,0,1012.6,8.3,65.9,3
Chicago ,2022-11-02,1:00:00 AM,0,1012.3,11.1,54.6,3
Chicago ,2022-11-02,2:00:00 AM,0,1011.7,13.4,43.7,3
Chicago ,2022-11-02,3:00:00 AM,0,1010.7,15.7,36.8,3
Chicago ,2022-11-02,4:00:00 AM,0,1009.8,16.7,32.1,5
Chicago ,2022-11-02,5:00:00 AM,0,1008.9,17.4,29,5
Chicago ,2022-11-02,6:00:00 AM,0,1009.1,17.4,27,7
Chicago ,2022-11-02,7:00:00 AM,0,1009.2,16.9,27,6
Chicago ,2022-11-02,8:00:00 AM,0,1009.2,15.4,35.7,5
Chicago ,2022-11-02,9:00:00 AM,0,1009.7,13.3,44.6,4
Chicago ,2022-11-02,10:00:00 AM,0,1009.9,11.9,52.9,4
Chicago ,2022-11-02,11:00:00 AM,0,1009.8,11.2,57.8,5
Chicago ,2022-11-02,12:00:00 PM,0,1009.5,11,63.7,5
Chicago ,2022-11-02,1:00:00 PM,0,1009.4,10.4,64.5,3
Chicago ,2022-11-02,2:00:00 PM,0,1009.3,9.6,68.5,4
Chicago ,2022-11-02,3:00:00 PM,0,1009.3,9.1,67.5,2
Chicago ,2022-11-02,4:00:00 PM,0,1008.7,8.8,63.7,0
Chicago ,2022-11-02,5:00:00 PM,0,1009,8.3,63.6,2
Chicago ,2022-11-02,6:00:00 PM,0,1009,8.2,62.6,3
Chicago ,2022-11-02,7:00:00 PM,0,1008.7,7.9,64.8,2
Chicago ,2022-11-02,8:00:00 PM,0,1008.9,7.8,66.7,2
Chicago ,2022-11-02,9:00:00 PM,0,1009.1,7.6,67.6,3
Chicago ,2022-11-02,10:00:00 PM,0,1008.8,7.4,64.7,3
Chicago ,2022-11-02,11:00:00 PM,0,1009.4,8,61.7,3
Chicago ,2022-11-03,12:00:00 AM,0,1010,8.9,64.6,0
Chicago ,2022-11-03,1:00:00 AM,0,1009.3,11.7,49.9,1
Chicago ,2022-11-03,2:00:00 AM,0,1008.9,12.6,45.7,4
Chicago ,2022-11-03,3:00:00 AM,0,1008.8,13.1,47.8,5
Chicago ,2022-11-03,4:00:00 AM,0,1008.5,13.1,45.8,6
Chicago ,2022-11-03,5:00:00 AM,0,1008.8,12.5,53.8,7
Chicago ,2022-11-03,6:00:00 AM,0,1008.7,11.5,58.7,6
Chicago ,2022-11-03,7:00:00 AM,0,1008.7,11.4,60.8,5
Chicago ,2022-11-03,8:00:00 AM,0,1008.2,11.1,57.8,6
Chicago ,2022-11-03,9:00:00 AM,0,1008.4,10.5,58.9,6
Chicago ,2022-11-03,10:00:00 AM,0,1008.9,10,57.9,6
Chicago ,2022-11-03,11:00:00 AM,0,1009.3,9.4,59.8,5
Chicago ,2022-11-03,12:00:00 PM,0,1009.9,8.6,53.9,5
Chicago ,2022-11-03,1:00:00 PM,0,1010.1,7.8,52.9,7
Chicago ,2022-11-03,2:00:00 PM,0,1010.9,6.6,53,8
Chicago ,2022-11-03,3:00:00 PM,0,1010.8,5.6,49.2,6
Chicago ,2022-11-03,4:00:00 PM,0,1011,5,49.1,5
Chicago ,2022-11-03,5:00:00 PM,0,1011.2,4.4,48.9,3
Chicago ,2022-11-03,6:00:00 PM,0,1011.1,3.8,53,5
Chicago ,2022-11-03,7:00:00 PM,0,1011.2,3.2,57,4
Chicago ,2022-11-03,8:00:00 PM,0,1011.5,2.6,60.4,5
Chicago ,2022-11-03,9:00:00 PM,0,1012,2.2,61.2,5
Chicago ,2022-11-03,10:00:00 PM,0,1012.3,1.8,57,5
Chicago ,2022-11-03,11:00:00 PM,0,1013.1,1.8,56.2,6
Chicago ,2022-11-04,12:00:00 AM,0,1013.6,2.3,47.2,8
Chicago ,2022-11-04,1:00:00 AM,0,1013.8,3.8,43.1,6
Chicago ,2022-11-04,2:00:00 AM,0,1013.9,4.9,36,7
Chicago ,2022-11-04,3:00:00 AM,0,1013.1,6.4,33,6
Chicago ,2022-11-04,4:00:00 AM,0,1012.6,8,31,6
Chicago ,2022-11-04,5:00:00 AM,0,1012.1,8.7,26.9,6
Chicago ,2022-11-04,6:00:00 AM,0,1012,9.4,25.1,9
Chicago ,2022-11-04,7:00:00 AM,0,1011.7,9.6,24.9,8
Chicago ,2022-11-04,8:00:00 AM,0,1012,8.5,27.1,6
Chicago ,2022-11-04,9:00:00 AM,0,1012.6,7.2,29.1,4
Chicago ,2022-11-04,10:00:00 AM,0,1013.3,6.3,34,4
Chicago ,2022-11-04,11:00:00 AM,0,1013.6,5.7,37.1,6
Chicago ,2022-11-04,12:00:00 PM,0,1013.9,5.1,39,6
Chicago ,2022-11-04,1:00:00 PM,0,1014.2,4.5,40.1,5
Chicago ,2022-11-04,2:00:00 PM,0,1014.5,3.8,43.1,4
Chicago ,2022-11-04,3:00:00 PM,0,1014.6,2.7,46.9,3
Chicago ,2022-11-04,4:00:00 PM,0,1014.4,2.4,50.2,3
Chicago ,2022-11-04,5:00:00 PM,0,1014.4,1.8,54.1,2
Chicago ,2022-11-04,6:00:00 PM,0,1014.3,1.4,56.9,2
Chicago ,2022-11-04,7:00:00 PM,0,1014.1,1,61.3,1
Chicago ,2022-11-04,8:00:00 PM,0,1014.2,1,61.3,2
Chicago ,2022-11-04,9:00:00 PM,0,1014.5,1.3,59.1,3
Chicago ,2022-11-04,10:00:00 PM,0,1014.6,1.1,62.3,3
Chicago ,2022-11-04,11:00:00 PM,0,1015.4,1,64.2,3
Chicago ,2022-11-05,12:00:00 AM,0,1016.1,3.2,59.2,3
Chicago ,2022-11-05,1:00:00 AM,0,1016.1,6.8,49.2,2
Chicago ,2022-11-05,2:00:00 AM,0,1015.8,8.9,37,5
Chicago ,2022-11-05,3:00:00 AM,0,1015.3,10.2,30.9,6
Chicago ,2022-11-05,4:00:00 AM,0,1014.5,11.6,26.9,5
Chicago ,2022-11-05,5:00:00 AM,0,1013.9,12.3,26.1,6
Chicago ,2022-11-05,6:00:00 AM,0,1013.5,12.8,25.1,4
Chicago ,2022-11-05,7:00:00 AM,0,1013.4,13.2,30,5
Chicago ,2022-11-05,8:00:00 AM,0,1013.4,11.6,36.1,5
Chicago ,2022-11-05,9:00:00 AM,0,1013.8,9.9,43.9,5
Chicago ,2022-11-05,10:00:00 AM,0,1014.3,8.9,52.1,3
Chicago ,2022-11-05,11:00:00 AM,0,1014.4,8,57.8,2
Chicago ,2022-11-05,12:00:00 PM,0,1014.3,7.4,62.9,1
Chicago ,2022-11-05,1:00:00 PM,0,1014.4,6.8,65.5,0
Chicago ,2022-11-05,2:00:00 PM,0,1014.4,6.4,68.8,1
Chicago ,2022-11-05,3:00:00 PM,0,1014.1,6,71.8,3
Chicago ,2022-11-05,4:00:00 PM,0,1014.1,5.8,70.7,4
Chicago ,2022-11-05,5:00:00 PM,0,1014.1,5.4,70.6,3
Chicago ,2022-11-05,6:00:00 PM,0,1014,5,72.6,4
Chicago ,2022-11-05,7:00:00 PM,0,1013.9,4.7,74.7,4
Chicago ,2022-11-05,8:00:00 PM,0,1014,4.4,74.7,4
Chicago ,2022-11-05,9:00:00 PM,0,1014.3,4,78.5,3
Chicago ,2022-11-05,10:00:00 PM,0,1014.5,3.8,78.4,3
Chicago ,2022-11-05,11:00:00 PM,0,1014.8,4.1,78.5,3
Chicago ,2022-11-06,12:00:00 AM,0,1015.6,6.3,69.8,3
Chicago ,2022-11-06,1:00:00 AM,0,1015.7,9.5,58.6,3
Chicago ,2022-11-06,2:00:00 AM,0,1015.2,11.9,53.6,3
Chicago ,2022-11-06,3:00:00 AM,0,1014.8,14.5,42.7,4
Chicago ,2022-11-06,4:00:00 AM,0,1013.9,15.3,37.8,3
Chicago ,2022-11-06,5:00:00 AM,0,1013.2,16.4,37.8,3
Chicago ,2022-11-06,6:00:00 AM,0,1012.7,16,36.7,4
Chicago ,2022-11-06,7:00:00 AM,0,1012.4,15.5,39.8,4
Chicago ,2022-11-06,8:00:00 AM,0,1012,14.4,41.8,2
Chicago ,2022-11-06,9:00:00 AM,0,1012.1,12.5,50.8,3
Chicago ,2022-11-06,10:00:00 AM,0,1012.7,11.1,58.6,4
Chicago ,2022-11-06,11:00:00 AM,0,1013.1,10.8,60.6,3
Chicago ,2022-11-06,12:00:00 PM,0,1013.3,10.2,62.7,3
Chicago ,2022-11-06,1:00:00 PM,0,1013.7,9.6,65.7,5
Chicago ,2022-11-06,2:00:00 PM,0,1013.7,9.2,66.5,4
Chicago ,2022-11-06,3:00:00 PM,0,1013.5,8.6,67.8,2
Chicago ,2022-11-06,4:00:00 PM,0,1013.4,8.3,68.7,2
Chicago ,2022-11-06,5:00:00 PM,0,1013.4,7.8,72.6,2
Chicago ,2022-11-06,6:00:00 PM,0,1013.2,7.2,70.5,3
Chicago ,2022-11-06,7:00:00 PM,0,1013,6.9,74.6,2
Chicago ,2022-11-06,8:00:00 PM,0,1012.9,6.7,75.6,3
Chicago ,2022-11-06,9:00:00 PM,0,1012.9,6.2,78.8,4
Chicago ,2022-11-06,10:00:00 PM,0,1012.8,6.3,79.4,3
Chicago ,2022-11-06,11:00:00 PM,0,1013.4,6.4,77.7,3
Chicago ,2022-11-07,12:00:00 AM,0,1013.7,8.1,72.7,3
Chicago ,2022-11-07,1:00:00 AM,0,1013.6,10.6,66.8,3
Chicago ,2022-11-07,2:00:00 AM,0,1013.5,12.3,60.6,3
Chicago ,2022-11-07,3:00:00 AM,0,1012.6,14.3,54.7,3
Chicago ,2022-11-07,4:00:00 AM,0,1011.7,14.7,51.8,3
Chicago ,2022-11-07,5:00:00 AM,0,1010.9,16,44.7,4
Chicago ,2022-11-07,6:00:00 AM,0,1010.5,16.3,42.7,4
Chicago ,2022-11-07,7:00:00 AM,0,1010.9,15.1,37.7,7
Chicago ,2022-11-07,8:00:00 AM,0,1011.3,14.1,49.8,6
Chicago ,2022-11-07,9:00:00 AM,0,1011.6,13.5,57.6,3
Chicago ,2022-11-07,10:00:00 AM,0,1012,13.1,60.8,3
Chicago ,2022-11-07,11:00:00 AM,0,1012,12.8,63.7,3
Chicago ,2022-11-07,12:00:00 PM,0,1012.3,12.7,64.6,3
Chicago ,2022-11-07,1:00:00 PM,0,1012.6,12.6,67.7,3
Chicago ,2022-11-07,2:00:00 PM,0,1012.8,12.6,70.6,3
Chicago ,2022-11-07,3:00:00 PM,0,1012.9,12.6,71.6,1
Chicago ,2022-11-07,4:00:00 PM,0,1012.8,12.4,72.5,1
Chicago ,2022-11-07,5:00:00 PM,0,1012.8,12.2,76.5,3
Chicago ,2022-11-07,6:00:00 PM,0,1012.9,11.8,75.4,2
Chicago ,2022-11-07,7:00:00 PM,0,1012.9,11.6,80.7,2
Chicago ,2022-11-07,8:00:00 PM,0,1013.2,11.2,77.4,3
Chicago ,2022-11-07,9:00:00 PM,0,1013.6,11,77.9,0
Chicago ,2022-11-07,10:00:00 PM,0,1013.8,10.2,78.9,4
Chicago ,2022-11-07,11:00:00 PM,0,1014.6,9.7,82.7,3
Chicago ,2022-11-08,12:00:00 AM,0,1015.2,11,80.6,2
Chicago ,2022-11-08,1:00:00 AM,0,1015.2,13.4,72.7,4
Chicago ,2022-11-08,2:00:00 AM,0,1015.1,15.2,63.8,3
Chicago ,2022-11-08,3:00:00 AM,0,1014.7,16.8,55.7,2
Chicago ,2022-11-08,4:00:00 AM,0,1013.9,16.8,49.9,6
Chicago ,2022-11-08,5:00:00 AM,0,1013.3,17.5,47.7,5
Chicago ,2022-11-08,6:00:00 AM,0,1013.3,17.3,44.8,7
Chicago ,2022-11-08,7:00:00 AM,0,1013.3,16.8,41.6,4
Chicago ,2022-11-08,8:00:00 AM,0,1013.6,15.7,47.9,4
Chicago ,2022-11-08,9:00:00 AM,0,1013.7,14.4,59.8,3
Chicago ,2022-11-08,10:00:00 AM,0,1014.2,13.2,62.5,3
Chicago ,2022-11-08,11:00:00 AM,0,1014.3,12.3,66.7,3
Chicago ,2022-11-08,12:00:00 PM,0,1014.3,11.4,70.8,3
Chicago ,2022-11-08,1:00:00 PM,0,1014.6,10.5,74.7,0
Chicago ,2022-11-08,2:00:00 PM,0,1014.9,10.1,76.7,2
Chicago ,2022-11-08,3:00:00 PM,0,1014.9,9.8,78.8,4
Chicago ,2022-11-08,4:00:00 PM,0,1015,9.3,81.5,1
Chicago ,2022-11-08,5:00:00 PM,0,1015.1,8.7,84.9,3
